AGE,FITNESS_CLASS_NAME,GENDER,MARITAL_STATUS,PROFESSION,SIGN_UP_REASON
18.0,Zumba,F,Single,Professional,Build Muscle
25.0,Zumba,F,Married,Executive,Lose Weight
27.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
27.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
27.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
44.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
33.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
22.0,Zumba,M,Single,Student,Lose Weight
34.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
34.0,Spin Class,F,Married,Executive,Lose Weight
34.0,Bodybuilding Bootcamp,M,Unspecified,Sales,Build Muscle
34.0,Bodybuilding Bootcamp,M,Unspecified,Sales,Maintain
44.0,Bodybuilding Bootcamp,M,Unspecified,Trades,Build Muscle
44.0,Bodybuilding Bootcamp,M,Unspecified,Trades,Build Muscle
26.0,Yoga,F,Unspecified,Other,Tone
31.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
31.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
29.0,Yoga,F,Single,Other,Lose Weight
29.0,Zumba,F,Single,Other,Lose Weight
25.0,Bodybuilding Bootcamp,F,Single,Hospitality,Build Muscle
25.0,Bodybuilding Bootcamp,F,Single,Hospitality,Build Muscle
55.0,Pilates,M,Married,Other,Tone
55.0,Pilates,M,Married,Other,Tone
55.0,Pilates,M,Married,Other,Maintain
28.0,Bodybuilding Bootcamp,M,Married,Professional,Build Muscle
28.0,Bodybuilding Bootcamp,M,Married,Professional,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
19.0,Bodybuilding Bootcamp,M,Single,Trades,Build Muscle
19.0,Bodybuilding Bootcamp,M,Single,Trades,Tone
33.0,Yoga,M,Single,Professional,Lose Weight
28.0,Zumba,F,Single,Other,Build Muscle
28.0,Zumba,F,Single,Other,Lose Weight
34.0,Yoga,M,Single,Professional,Tone
34.0,Yoga,M,Single,Professional,Tone
34.0,Yoga,M,Single,Professional,Tone
34.0,Spin Class,M,Single,Professional,Lose Weight
34.0,Bodybuilding Bootcamp,M,Single,Professional,Maintain
34.0,Bodybuilding Bootcamp,M,Single,Professional,Lose Weight
35.0,Yoga,M,Single,Professional,Tone
35.0,Pilates,M,Single,Professional,Tone
35.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
35.0,Yoga,M,Single,Professional,Tone
35.0,Yoga,M,Single,Professional,Tone
54.0,Yoga,M,Married,Professional,Tone
54.0,Yoga,M,Married,Professional,Tone
54.0,Yoga,M,Married,Professional,Lose Weight
54.0,Pilates,M,Married,Professional,Tone
54.0,Zumba,M,Married,Professional,Lose Weight
27.0,Bodybuilding Bootcamp,M,Single,Sales,Tone
27.0,Yoga,M,Single,Sales,Tone
27.0,Bodybuilding Bootcamp,M,Single,Sales,Lose Weight
27.0,Yoga,M,Single,Sales,Tone
26.0,Bodybuilding Bootcamp,M,Married,Other,Lose Weight
26.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
40.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
40.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
22.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
22.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
22.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
22.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
21.0,Bodybuilding Bootcamp,F,Married,Retail,Build Muscle
21.0,Bodybuilding Bootcamp,F,Married,Retail,Build Muscle
21.0,Bodybuilding Bootcamp,F,Married,Retail,Build Muscle
21.0,Bodybuilding Bootcamp,F,Married,Retail,Tone
21.0,Bodybuilding Bootcamp,F,Married,Retail,Tone
42.0,Bodybuilding Bootcamp,M,Married,Other,Lose Weight
42.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
42.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
29.0,Yoga,M,Single,Retail,Maintain
29.0,Yoga,M,Single,Retail,Tone
29.0,Yoga,M,Single,Retail,Tone
33.0,Zumba,F,Unspecified,Hospitality,Lose Weight
33.0,Zumba,F,Unspecified,Hospitality,Build Muscle
33.0,Zumba,F,Unspecified,Hospitality,Build Muscle
33.0,Zumba,F,Unspecified,Hospitality,Build Muscle
54.0,Pilates,F,Married,Hospitality,Maintain
54.0,Bodybuilding Bootcamp,F,Married,Hospitality,Build Muscle
54.0,Pilates,F,Married,Hospitality,Tone
54.0,Bodybuilding Bootcamp,F,Married,Hospitality,Build Muscle
47.0,Zumba,F,Unspecified,Hospitality,Build Muscle
47.0,Zumba,F,Unspecified,Hospitality,Build Muscle
47.0,Zumba,F,Unspecified,Hospitality,Lose Weight
47.0,Zumba,F,Unspecified,Hospitality,Lose Weight
38.0,Yoga,M,Single,Sales,Tone
38.0,Yoga,M,Single,Sales,Tone
38.0,Yoga,M,Single,Sales,Tone
38.0,Yoga,M,Single,Sales,Tone
38.0,Yoga,M,Single,Sales,Tone
49.0,Yoga,F,Married,Other,Tone
49.0,Yoga,F,Married,Other,Tone
39.0,Yoga,M,Single,Sales,Tone
39.0,Yoga,M,Single,Sales,Tone
39.0,Yoga,M,Single,Sales,Tone
39.0,Yoga,M,Single,Sales,Tone
37.0,Zumba,F,Single,Professional,Lose Weight
37.0,Zumba,F,Single,Professional,Lose Weight
28.0,Zumba,F,Single,Professional,Lose Weight
28.0,Zumba,F,Single,Professional,Build Muscle
28.0,Zumba,F,Single,Professional,Lose Weight
32.0,Bodybuilding Bootcamp,F,Married,Hospitality,Build Muscle
32.0,Pilates,F,Married,Hospitality,Tone
32.0,Pilates,F,Married,Hospitality,Tone
34.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
34.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
34.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
34.0,Zumba,M,Single,Other,Lose Weight
34.0,Bodybuilding Bootcamp,M,Single,Executive,Build Muscle
34.0,Bodybuilding Bootcamp,M,Single,Executive,Build Muscle
34.0,Bodybuilding Bootcamp,M,Single,Executive,Build Muscle
44.0,Yoga,M,Single,Other,Tone
44.0,Yoga,M,Single,Other,Tone
44.0,Yoga,M,Single,Other,Tone
44.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
44.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
22.0,Bodybuilding Bootcamp,M,Single,Professional,Lose Weight
22.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
22.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
22.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
23.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
23.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
23.0,Bodybuilding Bootcamp,M,Single,Professional,Lose Weight
23.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
34.0,Pilates,M,Married,Sales,Tone
34.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
34.0,Pilates,M,Married,Sales,Tone
32.0,Yoga,M,Single,Professional,Tone
32.0,Yoga,M,Single,Professional,Tone
38.0,Zumba,M,Married,Sales,Lose Weight
38.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
38.0,Yoga,M,Married,Sales,Tone
38.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
38.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
22.0,Yoga,M,Single,Other,Tone
22.0,Yoga,M,Single,Other,Tone
22.0,Yoga,M,Single,Other,Tone
22.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
46.0,Yoga,F,Married,Other,Tone
46.0,Zumba,F,Married,Other,Lose Weight
33.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
33.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
33.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
37.0,Yoga,M,Single,Sales,Tone
37.0,Yoga,M,Single,Sales,Tone
44.0,Pilates,M,Married,Other,Tone
44.0,Pilates,M,Married,Other,Build Muscle
44.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
44.0,Pilates,M,Married,Other,Tone
26.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
26.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
26.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
42.0,Zumba,F,Unspecified,Hospitality,Lose Weight
42.0,Zumba,F,Unspecified,Hospitality,Build Muscle
42.0,Zumba,F,Unspecified,Hospitality,Build Muscle
48.0,Bodybuilding Bootcamp,F,Unspecified,Hospitality,Build Muscle
48.0,Zumba,F,Unspecified,Hospitality,Lose Weight
48.0,Spin Class,F,Unspecified,Hospitality,Lose Weight
48.0,Bodybuilding Bootcamp,F,Unspecified,Hospitality,Build Muscle
48.0,Zumba,F,Unspecified,Hospitality,Lose Weight
48.0,Bodybuilding Bootcamp,F,Unspecified,Hospitality,Build Muscle
57.0,Yoga,F,Married,Other,Maintain
57.0,Zumba,F,Married,Other,Maintain
57.0,Yoga,F,Married,Other,Lose Weight
34.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Other,Tone
34.0,Zumba,M,Single,Student,Lose Weight
34.0,Zumba,M,Single,Student,Build Muscle
34.0,Zumba,M,Single,Student,Lose Weight
34.0,Zumba,M,Single,Student,Lose Weight
46.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
46.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
26.0,Zumba,F,Single,Professional,Build Muscle
26.0,Zumba,F,Single,Professional,Lose Weight
26.0,Zumba,F,Single,Professional,Lose Weight
38.0,Bodybuilding Bootcamp,M,Single,Executive,Lose Weight
31.0,Zumba,F,Single,Professional,Lose Weight
31.0,Zumba,F,Single,Professional,Lose Weight
36.0,Bodybuilding Bootcamp,M,Married,Sales,Maintain
36.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
36.0,Yoga,M,Married,Sales,Tone
36.0,Zumba,M,Married,Sales,Lose Weight
36.0,Yoga,M,Married,Sales,Tone
29.0,Zumba,F,Single,Retail,Lose Weight
29.0,Zumba,F,Single,Retail,Build Muscle
33.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
33.0,Zumba,M,Single,Other,Build Muscle
33.0,Pilates,M,Single,Other,Tone
28.0,Zumba,M,Married,Other,Lose Weight
28.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
24.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
24.0,Yoga,M,Single,Other,Tone
21.0,Yoga,F,Single,Other,Tone
21.0,Yoga,F,Single,Other,Tone
21.0,Yoga,F,Single,Other,Tone
30.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
30.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
30.0,Bodybuilding Bootcamp,M,Married,Sales,Tone
30.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
25.0,Yoga,M,Single,Student,Tone
25.0,Yoga,M,Single,Student,Tone
25.0,Zumba,M,Single,Student,Build Muscle
25.0,Zumba,M,Single,Student,Build Muscle
25.0,Yoga,M,Single,Student,Build Muscle
22.0,Bodybuilding Bootcamp,F,Married,Retail,Build Muscle
22.0,Spin Class,F,Married,Retail,Lose Weight
23.0,Bodybuilding Bootcamp,M,Single,Executive,Build Muscle
23.0,Bodybuilding Bootcamp,M,Single,Executive,Tone
23.0,Bodybuilding Bootcamp,M,Single,Executive,Build Muscle
27.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
27.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
27.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
27.0,Bodybuilding Bootcamp,M,Married,Sales,Maintain
20.0,Zumba,M,Single,Student,Lose Weight
20.0,Zumba,M,Single,Student,Lose Weight
38.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
38.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
38.0,Pilates,F,Single,Other,Tone
38.0,Zumba,F,Single,Other,Lose Weight
38.0,Zumba,F,Single,Other,Build Muscle
38.0,Bodybuilding Bootcamp,M,Single,Executive,Build Muscle
38.0,Bodybuilding Bootcamp,M,Single,Executive,Build Muscle
38.0,Bodybuilding Bootcamp,M,Single,Executive,Build Muscle
21.0,Yoga,M,Single,Retail,Tone
21.0,Yoga,M,Single,Retail,Tone
21.0,Yoga,M,Single,Retail,Tone
40.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
40.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
34.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
29.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
29.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
29.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
29.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
29.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
28.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
28.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
23.0,Zumba,F,Single,Other,Lose Weight
23.0,Zumba,F,Single,Other,Lose Weight
44.0,Pilates,M,Married,Trades,Tone
44.0,Pilates,M,Married,Trades,Tone
44.0,Pilates,M,Married,Trades,Tone
44.0,Pilates,M,Married,Trades,Tone
44.0,Bodybuilding Bootcamp,F,Unspecified,Hospitality,Maintain
44.0,Bodybuilding Bootcamp,F,Unspecified,Hospitality,Build Muscle
44.0,Zumba,F,Unspecified,Hospitality,Build Muscle
44.0,Zumba,F,Unspecified,Hospitality,Lose Weight
19.0,Zumba,F,Single,Student,Lose Weight
19.0,Zumba,F,Single,Student,Lose Weight
44.0,Pilates,M,Married,Other,Tone
44.0,Pilates,M,Married,Other,Tone
44.0,Yoga,M,Married,Other,Maintain
44.0,Pilates,M,Married,Other,Tone
23.0,Zumba,F,Single,Professional,Lose Weight
23.0,Zumba,F,Single,Professional,Build Muscle
30.0,Zumba,F,Single,Professional,Lose Weight
30.0,Zumba,F,Single,Professional,Lose Weight
39.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
39.0,Yoga,M,Single,Professional,Tone
39.0,Zumba,M,Single,Professional,Build Muscle
39.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
32.0,Bodybuilding Bootcamp,M,Married,Sales,Lose Weight
32.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
44.0,Yoga,F,Married,Other,Tone
44.0,Yoga,F,Married,Other,Tone
44.0,Yoga,F,Married,Other,Tone
44.0,Yoga,F,Married,Other,Maintain
39.0,Pilates,M,Unspecified,Sales,Tone
39.0,Zumba,M,Unspecified,Sales,Lose Weight
41.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
41.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Retail,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Retail,Build Muscle
36.0,Yoga,F,Married,Retail,Tone
36.0,Bodybuilding Bootcamp,F,Married,Retail,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Retail,Build Muscle
32.0,Zumba,F,Single,Professional,Lose Weight
32.0,Zumba,F,Single,Professional,Maintain
25.0,Spin Class,F,Married,Professional,Lose Weight
25.0,Zumba,F,Married,Professional,Lose Weight
25.0,Zumba,F,Married,Professional,Lose Weight
25.0,Zumba,F,Married,Professional,Lose Weight
25.0,Zumba,F,Married,Professional,Build Muscle
44.0,Pilates,M,Married,Sales,Tone
44.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
44.0,Pilates,M,Married,Sales,Tone
44.0,Pilates,M,Married,Sales,Tone
29.0,Zumba,F,Single,Other,Build Muscle
29.0,Zumba,F,Single,Other,Lose Weight
35.0,Bodybuilding Bootcamp,F,Unspecified,Other,Build Muscle
35.0,Bodybuilding Bootcamp,F,Unspecified,Other,Build Muscle
35.0,Bodybuilding Bootcamp,F,Unspecified,Other,Build Muscle
56.0,Zumba,F,Married,Retired,Lose Weight
56.0,Zumba,F,Married,Retired,Lose Weight
42.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
42.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
42.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
30.0,Bodybuilding Bootcamp,M,Married,Other,Tone
30.0,Bodybuilding Bootcamp,M,Married,Other,Maintain
30.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
43.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
43.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
43.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
29.0,Zumba,F,Single,Sales,Lose Weight
29.0,Zumba,F,Single,Sales,Lose Weight
32.0,Yoga,M,Single,Other,Tone
32.0,Yoga,M,Single,Other,Tone
21.0,Yoga,M,Single,Other,Tone
21.0,Yoga,M,Single,Other,Tone
28.0,Yoga,F,Married,Other,Lose Weight
28.0,Yoga,F,Married,Other,Tone
28.0,Yoga,F,Married,Other,Build Muscle
28.0,Yoga,F,Married,Other,Tone
28.0,Spin Class,F,Married,Other,Lose Weight
33.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
33.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
33.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
33.0,Bodybuilding Bootcamp,M,Married,Other,Build Muscle
33.0,Bodybuilding Bootcamp,M,Married,Other,Maintain
21.0,Yoga,F,Married,Other,Tone
21.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
21.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
21.0,Yoga,F,Married,Other,Tone
21.0,Yoga,F,Married,Other,Tone
21.0,Yoga,F,Married,Other,Tone
21.0,Pilates,F,Married,Other,Tone
35.0,Zumba,F,Single,Retail,Lose Weight
35.0,Zumba,F,Single,Retail,Build Muscle
32.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
32.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
32.0,Bodybuilding Bootcamp,M,Married,Trades,Tone
32.0,Bodybuilding Bootcamp,M,Married,Trades,Tone
32.0,Bodybuilding Bootcamp,M,Married,Trades,Build Muscle
48.0,Yoga,F,Married,Other,Tone
48.0,Yoga,F,Married,Other,Tone
48.0,Spin Class,F,Married,Other,Lose Weight
48.0,Yoga,F,Married,Other,Maintain
48.0,Yoga,F,Married,Other,Tone
28.0,Zumba,F,Single,Other,Tone
28.0,Yoga,F,Single,Other,Tone
28.0,Zumba,F,Single,Other,Lose Weight
26.0,Zumba,F,Single,Sales,Lose Weight
26.0,Zumba,F,Single,Sales,Lose Weight
32.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
32.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
32.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
30.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
30.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
30.0,Bodybuilding Bootcamp,F,Married,Executive,Tone
30.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
30.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
42.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
42.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
42.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
27.0,Pilates,M,Married,Sales,Tone
27.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
27.0,Pilates,M,Married,Sales,Build Muscle
27.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
27.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
28.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
28.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
28.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
19.0,Zumba,F,Single,Retail,Lose Weight
19.0,Zumba,F,Single,Retail,Build Muscle
28.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
28.0,Bodybuilding Bootcamp,M,Single,Other,Build Muscle
26.0,Zumba,F,Single,Retail,Lose Weight
26.0,Zumba,F,Single,Retail,Lose Weight
33.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
33.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
33.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
33.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
29.0,Zumba,F,Single,Professional,Lose Weight
29.0,Zumba,F,Single,Professional,Lose Weight
26.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
26.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
26.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
26.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
26.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
35.0,Pilates,M,Married,Sales,Tone
35.0,Bodybuilding Bootcamp,M,Married,Sales,Tone
35.0,Pilates,M,Married,Sales,Tone
26.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
26.0,Bodybuilding Bootcamp,F,Single,Other,Lose Weight
35.0,Zumba,F,Single,Other,Lose Weight
35.0,Zumba,F,Single,Other,Build Muscle
26.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
26.0,Bodybuilding Bootcamp,M,Married,Sales,Build Muscle
38.0,Zumba,F,Single,Professional,Tone
38.0,Zumba,F,Single,Professional,Lose Weight
34.0,Yoga,M,Single,Trades,Tone
34.0,Bodybuilding Bootcamp,M,Single,Trades,Build Muscle
34.0,Yoga,M,Single,Trades,Build Muscle
34.0,Yoga,M,Single,Trades,Tone
34.0,Bodybuilding Bootcamp,M,Single,Trades,Build Muscle
26.0,Bodybuilding Bootcamp,F,Single,Hospitality,Build Muscle
26.0,Bodybuilding Bootcamp,F,Single,Hospitality,Build Muscle
26.0,Bodybuilding Bootcamp,F,Single,Hospitality,Build Muscle
37.0,Zumba,M,Married,Professional,Lose Weight
37.0,Yoga,M,Married,Professional,Tone
42.0,Pilates,M,Married,Professional,Tone
42.0,Yoga,M,Married,Professional,Tone
42.0,Yoga,M,Married,Professional,Tone
42.0,Yoga,M,Married,Professional,Tone
30.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
30.0,Bodybuilding Bootcamp,M,Married,Executive,Tone
30.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
39.0,Zumba,F,Married,Professional,Build Muscle
39.0,Zumba,F,Married,Professional,Lose Weight
29.0,Bodybuilding Bootcamp,F,Single,Other,Build Muscle
29.0,Zumba,F,Single,Other,Build Muscle
45.0,Zumba,F,Unspecified,Hospitality,Lose Weight
45.0,Zumba,F,Unspecified,Hospitality,Lose Weight
34.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
34.0,Pilates,F,Married,Other,Tone
34.0,Bodybuilding Bootcamp,F,Married,Other,Maintain
34.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
34.0,Bodybuilding Bootcamp,F,Married,Other,Build Muscle
40.0,Zumba,F,Married,Professional,Build Muscle
40.0,Zumba,F,Married,Professional,Lose Weight
30.0,Bodybuilding Bootcamp,F,Unspecified,Other,Lose Weight
30.0,Bodybuilding Bootcamp,F,Unspecified,Other,Build Muscle
30.0,Spin Class,F,Unspecified,Other,Lose Weight
30.0,Zumba,F,Unspecified,Other,Build Muscle
31.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
31.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
31.0,Zumba,F,Married,Executive,Build Muscle
26.0,Yoga,F,Married,Other,Tone
26.0,Yoga,F,Married,Other,Tone
26.0,Yoga,F,Married,Other,Maintain
26.0,Yoga,F,Married,Other,Tone
56.0,Yoga,M,Married,Professional,Tone
56.0,Pilates,M,Married,Professional,Tone
56.0,Yoga,M,Married,Professional,Tone
56.0,Yoga,M,Married,Professional,Maintain
56.0,Yoga,M,Married,Professional,Tone
51.0,Yoga,F,Married,Other,Build Muscle
51.0,Yoga,F,Married,Other,Build Muscle
36.0,Bodybuilding Bootcamp,F,Married,Executive,Build Muscle
36.0,Zumba,F,Married,Executive,Lose Weight
38.0,Zumba,F,Married,Sales,Lose Weight
38.0,Bodybuilding Bootcamp,F,Married,Sales,Build Muscle
32.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
32.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
32.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
32.0,Bodybuilding Bootcamp,M,Married,Executive,Build Muscle
26.0,Zumba,F,Single,Student,Lose Weight
26.0,Zumba,F,Single,Student,Build Muscle
26.0,Zumba,F,Single,Student,Lose Weight
24.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
24.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
24.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
24.0,Bodybuilding Bootcamp,M,Single,Professional,Build Muscle
44.0,Yoga,M,Single,Executive,Maintain
44.0,Bodybuilding Bootcamp,M,Single,Executive,Build Muscle
44.0,Bodybuilding Bootcamp,M,Single,Executive,Build Muscle
44.0,Yoga,M,Single,Executive,Tone
37.0,Yoga,M,Married,Professional,Build Muscle
37.0,Yoga,M,Married,Professional,Tone
44.0,Yoga,F,Married,Other,Build Muscle
44.0,Yoga,F,Married,Other,Tone
